x2,w2,x3,w3,x4,w4,x5,w5,x6,w6,x10,w10,x11,w11,x13,w13,x14,w14,x16,w16,x17,w17,x20,w20,x21,w21,x22,w22
1614,1.7940998386973592,1614,1.7768072639996342,1614,1.7598594428357508,1614,1.7432404440582718,1614,1.7269449752760497,1614,1.664825077680966,1614,1.6500166886892498,1614,1.6212178545570375,1614,1.6072002620582047,1614,1.5799266683363236,1614,1.5667021236058771,1614,1.528170597580203,1614,1.51581555628018,1614,1.5036445516778278
1615,1.7941111668207748,1615,1.7768184875976145,1615,1.7598705673193076,1615,1.7432514621089321,1615,1.7269558953066637,1615,1.6648355990094732,1615,1.6500271127318453,1615,1.6212281333351135,1615,1.6072104062064236,1615,1.5799366292351567,1615,1.5667119925545125,1615,1.5281801787596552,1615,1.515825080059552,1615,1.5036539910240783
1616,1.7941224939012401,1616,1.7768297101587962,1616,1.7598816907789554,1616,1.7432624791404339,1616,1.7269668143461698,1616,1.6648461193717379,1616,1.6500375358082107,1616,1.6212384111976623,1616,1.607220549438871,1616,1.5799465892103142,1616,1.5667218605681765,1616,1.5281897590358242,1616,1.5158346029516125,1616,1.503663429496083
1617,1.7941338199393613,1617,1.7768409316837752,1617,1.7598928132152898,1617,1.7432734951533582,1617,1.7269777323951774,1617,1.6648566387683317,1617,1.650047957918897,1617,1.62124868850708,1617,1.6072306917561736,1617,1.5799565482623206,1617,1.566731727648082,1617,1.528199338409193,1617,1.5158441249568602,1617,1.503672867094348
1618,1.7941451449357462,1618,1.7768521521731475,1618,1.7599039346289038,1618,1.743284510148288,1618,1.7269886494542959,1618,1.664867157199828,1618,1.650058379064453,1618,1.6212589648246765,1618,1.607240833158959,1618,1.5799665063916997,1618,1.5667415937954414,1618,1.5282089168802446,1618,1.5158536460757908,1618,1.503682303819381
1619,1.794156468891002,1619,1.7768633716275122,1619,1.7599150550203921,1619,1.7432955241258048,1619,1.7269995655241352,1619,1.6648776746667984,1619,1.6500687992454295,1619,1.6212692402839661,1619,1.6072509736478537,1619,1.5799764635989748,1619,1.5667514590114684,1619,1.528218494449461,1619,1.5158631663089015,1619,1.5036917396716896
1620,1.7941677918057362,1620,1.7768745900474638,1620,1.7599261743903494,1620,1.743306537086491,1620,1.7270104806053053,1620,1.664888191169814,1620,1.650079218462377,1620,1.621279515171051,1620,1.6072611132234849,1620,1.5799864198846698,1620,1.566761323297375,1620,1.528228071117326,1620,1.5158726856566898,1620,1.5037011746517805
1621,1.7941791136805558,1621,1.7768858074336,1621,1.759937292739369,1621,1.7433175490309287,1621,1.7270213946984154,1621,1.6648987067094492,1621,1.6500896367158446,1621,1.621289789047241,1621,1.6072712518864796,1621,1.5799963752493082,1621,1.566771186654374,1621,1.5282376468843217,1621,1.5158822041196525,1621,1.5037106087601608
1622,1.7941904345160693,1622,1.7768970237865174,1622,1.7599484100680463,1622,1.7433285599596984,1622,1.7270323078040755,1622,1.6649092212862735,1622,1.6501000540063833,1622,1.621300062007904,1622,1.6072813896374643,1622,1.5800063296934144,1622,1.5667810490836782,1622,1.5282472217509313,1622,1.5158917216982863,1622,1.5037200419973382
1623,1.7942017543128836,1623,1.7769082391068132,1623,1.7599595263769752,1623,1.7433395698733838,1623,1.727043219922895,1623,1.6649197349008613,1623,1.6501104703345415,1623,1.6213103344535829,1623,1.6072915264770669,1623,1.580016283217511,1623,1.5667909105865008,1623,1.528256795717637,1623,1.5159012383930885,1623,1.5037294743638192
1624,1.7942130730716057,1624,1.7769194533950834,1624,1.7599706416667498,1624,1.7433505787725654,1624,1.7270541310554837,1624,1.6649302475537833,1624,1.6501208857008705,1624,1.6213206058311462,1624,1.607301662405913,1624,1.580026235822123,1624,1.566800771164054,1624,1.5282663687849218,1624,1.515910754204556,1624,1.5037389058601114
1625,1.794224390792843,1625,1.7769306666519253,1625,1.759981755937964,1625,1.7433615866578265,1625,1.727065041202451,1625,1.6649407592456125,1625,1.6501313001059192,1625,1.6213308765220642,1625,1.6073117974246318,1625,1.5800361875077729,1625,1.5668106308175505,1625,1.528275940953269,1625,1.515920269133186,1625,1.5037483364867221
1626,1.794235707477203,1626,1.7769418788779352,1626,1.7599928691912132,1626,1.7433725935297484,1626,1.7270759503644069,1626,1.6649512699769202,1626,1.6501417135502394,1626,1.6213411467552186,1626,1.607321931533848,1626,1.5800461382749857,1626,1.5668204895482034,1626,1.5282855122231607,1626,1.5159297831794751,1626,1.503757766244158
1627,1.7942470231252936,1627,1.7769530900737103,1627,1.7600039814270902,1627,1.743383599388913,1627,1.7270868585419612,1627,1.6649617797482787,1627,1.650152126034379,1627,1.621351415348053,1627,1.6073320647341893,1627,1.5800560881242844,1627,1.5668303473572256,1627,1.5282950825950796,1627,1.5159392963439207,1627,1.5037671951329268
1628,1.7942583377377217,1628,1.7769643002398476,1628,1.7600150926461902,1628,1.7433946042359014,1628,1.7270977657357223,1628,1.6649722885602605,1628,1.6501625375588898,1628,1.6213616832160949,1628,1.607342197026283,1628,1.5800660370561923,1628,1.5668402042458291,1628,1.5283046520695087,1628,1.5159488086270194,1628,1.5037766231535348
1629,1.7942696513150946,1629,1.7769755093769433,1629,1.760026202849108,1629,1.7434056080712974,1629,1.727108671946302,1629,1.6649827964134376,1629,1.6501729481243204,1629,1.621371950969696,1629,1.607352328410756,1629,1.5800759850712336,1629,1.5668500602152275,1629,1.5283142206469313,1629,1.5159583200292686,1629,1.5037860503064906
1630,1.7942809638580202,1630,1.776986717485594,1630,1.760037312036436,1630,1.7434166108956812,1630,1.7271195771743082,1630,1.6649933033083817,1630,1.650183357731222,1630,1.6213822175598145,1630,1.6073624588882351,1630,1.5800859321699323,1630,1.5668599152666332,1630,1.5283237883278291,1630,1.515967830551165,1630,1.5037954765923
1631,1.794292275367105,1631,1.776997924566397,1631,1.76004842020877,1631,1.7434276127096358,1631,1.7271304814203507,1631,1.6650038092456656,1631,1.650193766380144,1631,1.6213924830818176,1631,1.6073725884593475,1631,1.5800958783528123,1631,1.5668697694012585,1631,1.5283333551126852,1631,1.5159773401932057,1631,1.5038049020114712
1632,1.7943035858429572,1632,1.7770091306199487,1632,1.7600595273667041,1632,1.743438613513743,1632,1.7271413846850403,1632,1.665014314225861,1632,1.6502041740716356,1632,1.621402748603821,1632,1.60738271712472,1632,1.5801058236203958,1632,1.566879622620317,1632,1.5283429210019832,1632,1.5159868489558879,1632,1.5038143265645103
1633,1.7943148952861836,1633,1.7770203356468464,1633,1.7600706335108331,1633,1.7434496133085842,1633,1.727152286968986,1633,1.6650248182495402,1633,1.6502145808062487,1633,1.6214130124282837,1633,1.6073928448849795,1633,1.5801157679732079,1633,1.5668894749250208,1633,1.5283524859962048,1633,1.5159963568397086,1633,1.5038237502519256
1634,1.7943262036973924,1634,1.7770315396476863,1634,1.7600817386417493,1634,1.7434606120947418,1634,1.727163188272797,1634,1.665035321317275,1634,1.6502249865845318,1634,1.6214232760047913,1634,1.607402971740753,1634,1.5801257114117724,1634,1.5668993263165831,1634,1.5283620500958335,1634,1.5160058638451641,1634,1.5038331730742236
1635,1.7943375110771906,1635,1.7770427426230657,1635,1.760092842760049,1635,1.7434716098727978,1635,1.727174088597083,1635,1.6650458234296381,1635,1.6502353914070351,1635,1.6214335387039185,1635,1.6074130976926675,1635,1.5801356539366123,1635,1.5669091767962164,1635,1.5283716133013516,1635,1.516015369972752,1635,1.5038425950319119
1636,1.7943488174261852,1636,1.7770539445735802,1636,1.7601039458663257,1636,1.743482606643334,1636,1.7271849879424546,1636,1.6650563245872014,1636,1.6502457952743086,1636,1.6214438002586364,1636,1.6074232227413503,1636,1.580145595548252,1636,1.5669190263651336,1636,1.5283811756132415,1636,1.5160248752229697,1636,1.5038520161254971
1637,1.794360122744984,1637,1.7770651454998285,1637,1.7601150479611734,1637,1.743493602406932,1637,1.7271958863095203,1637,1.665066824790536,1637,1.6502561981869028,1637,1.6214540608787535,1637,1.607433346887428,1637,1.5801555362472146,1637,1.5669288750245463,1637,1.528390737031987,1637,1.5160343795963132,1637,1.503861436355487
1638,1.7943714270341944,1638,1.7770763454024054,1638,1.760126149045187,1638,1.7435045971641738,1638,1.7272067836988914,1638,1.6650773240402155,1638,1.6502666001453679,1638,1.621464321231842,1638,1.6074434701315279,1638,1.5801654760340238,1638,1.5669387227756693,1638,1.5284002975580702,1638,1.5160438830932803,1638,1.5038708557223883
1639,1.7943827302944235,1639,1.7770875442819085,1639,1.7601372491189606,1639,1.743515590915642,1639,1.7272176801111756,1639,1.6650878223368115,1639,1.6502770011502526,1639,1.6214745807647706,1639,1.6074535924742763,1639,1.5801754149092042,1639,1.5669485696197138,1639,1.5284098571919738,1639,1.5160533857143677,1639,1.5038802742267081
1640,1.7943940325262788,1640,1.7770987421389348,1640,1.7601483481830877,1640,1.7435265836619183,1640,1.7272285755469827,1640,1.6650983196808964,1640,1.6502874012021078,1640,1.6214848390960692,1640,1.6074637139163008,1640,1.5801853528732788,1640,1.5669584155578933,1640,1.528419415934181,1640,1.5160628874600723,1640,1.5038896918689544
1641,1.7944053337303683,1641,1.7771099389740808,1641,1.7601594462381631,1641,1.7435375754035844,1641,1.7272394700069242,1641,1.6651088160730407,1641,1.6502978003014837,1641,1.6214950968170165,1641,1.6074738344582287,1641,1.5801952899267713,1641,1.5669682605914204,1641,1.5284289737851742,1641,1.5160723883308913,1641,1.5038991086496336
1642,1.794416633907298,1642,1.7771211347879434,1642,1.7601705432847823,1642,1.7435485661412229,1642,1.7272503634916088,1642,1.665119311513819,1642,1.6503081984489294,1642,1.6215053540420532,1642,1.6074839541006858,1642,1.5802052260702057,1642,1.5669781047215074,1642,1.5284385307454362,1642,1.5160818883273217,1642,1.5039085245692532
1643,1.794427933057677,1643,1.7771323295811188,1643,1.7601816393235374,1643,1.7435595558754142,1643,1.727261256001645,1643,1.6651298060038018,1643,1.6503185956449964,1643,1.6215156101226806,1643,1.6074940728442997,1643,1.580215161304105,1643,1.5669879479493678,1643,1.52844808681545,1643,1.5160913874498603,1643,1.5039179396283202
1644,1.7944392311821113,1644,1.7771435233542048,1644,1.760192734355024,1644,1.743570544606742,1644,1.7272721475376438,1644,1.6651402995435616,1644,1.6503289918902326,1644,1.6215258651924134,1644,1.6075041906896979,1644,1.580225095628994,1644,1.5669977902762136,1644,1.528457641995698,1644,1.5161008856990046,1644,1.5039273538273414
1645,1.7944505282812089,1645,1.7771547161077972,1645,1.7602038283798362,1645,1.743581532335787,1645,1.7272830381002147,1645,1.66515079213367,1645,1.6503393871851906,1645,1.621536120033264,1645,1.607514307637507,1645,1.580235029045396,1645,1.5670076317032577,1645,1.528467196286663,1645,1.5161103830752511,1645,1.503936767166825
1646,1.7944618243555768,1646,1.7771659078424935,1646,1.7602149213985683,1646,1.7435925190631314,1646,1.727293927689967,1646,1.6651612837747005,1646,1.6503497815304184,1646,1.6215463730812072,1646,1.6075244236883532,1646,1.580244961553835,1646,1.5670174722317136,1646,1.5284767496888283,1646,1.5161198795790964,1646,1.503946179647277
1647,1.7944731194058232,1647,1.7771770985588897,1647,1.7602260134118144,1647,1.7436035047893579,1647,1.7273048163075106,1647,1.665171774467224,1647,1.6503601749264667,1647,1.621556626815796,1647,1.6075345388428643,1647,1.580254893154834,1647,1.5670273118627933,1647,1.528486302202676,1647,1.5161293752110385,1647,1.503955591269206
1648,1.794484413432555,1648,1.7771882882575831,1648,1.7602371044201686,1648,1.7436144895150472,1648,1.7273157039534552,1648,1.6651822642118133,1648,1.650370567373885,1648,1.6215668787574768,1648,1.6075446531016675,1648,1.5802648238489172,1648,1.5670371505977096,1648,1.5284958538286892,1648,1.5161388699715739,1648,1.5039650020331177
1649,1.7944957064363793,1649,1.77719947693917,1649,1.7602481944242256,1649,1.7436254732407825,1649,1.7273265906284105,1649,1.6651927530090398,1649,1.650380958873224,1649,1.6215771295166015,1649,1.607554766465389,1649,1.5802747536366082,1649,1.5670469884376759,1649,1.5285054045673503,1649,1.5161483638611994,1649,1.5039744119395202
1650,1.7945069984179038,1650,1.777210664604248,1650,1.760259283424579,1650,1.7436364559671456,1650,1.7273374763329852,1650,1.6652032408594766,1650,1.6503913494250333,1650,1.6215873810577393,1650,1.6075648789346564,1650,1.5802846825184307,1650,1.567056825383904,1650,1.528514954419143,1650,1.5161578568804126,1650,1.5039838209889203
1651,1.794518289377736,1651,1.777221851253413,1651,1.7602703714218237,1651,1.743647437694717,1651,1.72734836106779,1651,1.6652137277636954,1651,1.6504017390298629,1651,1.6215976306152344,1651,1.6075749905100962,1651,1.5802946104949087,1651,1.567066661437607,1651,1.5285245033845491,1651,1.5161673490297098,1651,1.5039932291818254
1652,1.794529579316483,1652,1.7772330368872622,1652,1.7602814584165538,1652,1.7436584184240804,1652,1.7273592448334336,1652,1.6652242137222675,1652,1.650412127688263,1652,1.6216078789901733,1652,1.6075851011923359,1652,1.5803045375665654,1652,1.567076496599998,1652,1.5285340514640513,1652,1.5161768403095883,1652,1.5040026365187422
1653,1.7945408682347526,1653,1.7772442215063922,1653,1.7602925444093642,1653,1.743669398155816,1653,1.7273701276305278,1653,1.6652346987357654,1653,1.6504225154007837,1653,1.621618127822876,1653,1.607595210982002,1653,1.580314463733925,1653,1.567086330872289,1653,1.528543598658133,1653,1.516186330720545,1653,1.5040120430001789
1654,1.7945521561331517,1654,1.7772554051113998,1654,1.760303629400848,1654,1.7436803768905076,1654,1.7273810094596795,1654,1.6652451828047623,1654,1.6504329021679742,1654,1.6216283750534057,1654,1.6076053198797218,1654,1.5803243889975112,1654,1.5670961642556938,1654,1.5285531449672767,1654,1.5161958202630772,1654,1.5040214486266414
1655,1.7945634430122879,1655,1.7772665877028824,1655,1.7603147133916002,1655,1.743691354628736,1655,1.7273918903215006,1655,1.6652556659298294,1655,1.6504432879903856,1655,1.6216386212539673,1655,1.6076154278861223,1655,1.5803343133578476,1655,1.5671059967514245,1655,1.5285626903919654,1655,1.5162053089376821,1655,1.504030853398638
1656,1.7945747288727685,1656,1.7772777692814354,1656,1.760325796382215,1656,1.7437023313710838,1656,1.7274027702165993,1656,1.6652661481115392,1656,1.650453672868567,1656,1.6216488675689698,1656,1.6076255350018298,1656,1.5803442368154574,1656,1.5671158283606936,1656,1.5285722349326811,1656,1.5162147967448556,1656,1.504040257316675
1657,1.7945860137152012,1657,1.777288949847656,1657,1.7603368783732862,1657,1.743713307118132,1657,1.7274136491455858,1657,1.6652766293504633,1657,1.6504640568030693,1657,1.6216591124725344,1657,1.6076356412274724,1657,1.580354159370865,1657,1.5671256590847145,1657,1.5285817785899076,1657,1.516224283685096,1657,1.5040496603812596
1658,1.7945972975401931,1658,1.7773001294021427,1658,1.760347959365409,1658,1.7437242818704632,1658,1.7274245271090698,1658,1.6652871096471735,1658,1.6504744397944415,1658,1.6216693560791016,1658,1.6076457465636758,1658,1.5803640810245945,1658,1.5671354889246993,1658,1.5285913213641267,1658,1.5162337697588995,1658,1.5040590625929
1659,1.7946085803483522,1659,1.7773113079454899,1659,1.7603590393591764,1659,1.7437352556286592,1659,1.7274354041076607,1659,1.6652975890022432,1659,1.6504848218432344,1659,1.6216796002960205,1659,1.607655851011068,1659,1.5803740017771686,1659,1.5671453178818615,1659,1.528600863255822,1659,1.5162432549667635,1659,1.5040684639521025
1660,1.7946198621402847,1660,1.7773224854782943,1660,1.7603701183551843,1660,1.7437462283933023,1660,1.7274462801419685,1660,1.665308067416244,1660,1.6504952029499975,1660,1.6216898427581787,1660,1.6076659545702752,1660,1.5803839216291113,1660,1.567155145957413,1660,1.5286104042654751,1660,1.5162527393091845,1660,1.5040778644593742
1661,1.794631142916599,1661,1.7773336620011553,1661,1.7603811963540255,1661,1.743757200164974,1661,1.7274571552126023,1661,1.6653185448897474,1661,1.6505055831152808,1661,1.6217000840759277,1661,1.6076760572419255,1661,1.580393840580947,1661,1.5671649731525672,1661,1.5286199443935702,1661,1.5162622227866605,1661,1.5040872641152228
1662,1.7946424226779019,1662,1.7773448375146677,1662,1.7603922733562947,1662,1.743768170944256,1662,1.7274680293201723,1662,1.6653290214233267,1662,1.6505159623396346,1662,1.6217103261184693,1662,1.6076861590266447,1662,1.5804037586331987,1662,1.5671747994685368,1662,1.5286294836405891,1662,1.516271705399687,1662,1.5040966629201555
1663,1.794653701424801,1663,1.7773560120194278,1663,1.7604033493625866,1663,1.743779140731731,1663,1.7274789024652877,1663,1.6653394970175526,1663,1.6505263406236093,1663,1.6217205661010743,1663,1.6076962599250602,1663,1.58041367578639,1663,1.5671846249065338,1663,1.5286390220070152,1663,1.5162811871487623,1663,1.5041060608746786
1664,1.7946649791579041,1664,1.7773671855160338,1664,1.7604144243734954,1664,1.7437901095279806,1664,1.7274897746485594,1664,1.6653499716729987,1664,1.6505367179677537,1664,1.6217308050918577,1664,1.607706359937799,1664,1.5804235920410459,1664,1.5671944494677719,1664,1.5286485594933308,1664,1.5162906680343828,1664,1.5041154579793006
1665,1.794676255877818,1665,1.7773783580050815,1665,1.7604254983896146,1665,1.7438010773335864,1665,1.7275006458705953,1665,1.6653604453902358,1665,1.6505470943726188,1665,1.6217410442352296,1665,1.6077164590654884,1665,1.5804335073976883,1665,1.5672042731534637,1665,1.5286580961000182,1665,1.5163001480570455,1665,1.5041248542345271
1666,1.7946875315851507,1666,1.777389529487168,1666,1.7604365714115395,1666,1.7438120441491307,1666,1.7275115161320056,1666,1.6653709181698364,1666,1.6505574698387546,1666,1.621751282196045,1666,1.6077265573087547,1666,1.5804434218568417,1666,1.5672140959648215,1666,1.5286676318275614,1666,1.5163096272172478,1666,1.5041342496408667
1667,1.7946988062805085,1667,1.7774006999628902,1667,1.7604476434398642,1667,1.7438230099751957,1667,1.7275223854334014,1667,1.6653813900123733,1667,1.6505678443667104,1667,1.6217615188980101,1667,1.6077366546682252,1667,1.5804533354190309,1667,1.567223917903058,1667,1.5286771666764423,1667,1.5163191055154865,1667,1.5041436441988258
1668,1.7947100799645,1668,1.7774118694328445,1668,1.7604587144751822,1668,1.7438339748123624,1668,1.7275332537753896,1668,1.6653918609184177,1668,1.6505782179570363,1668,1.6217717559051514,1668,1.6077467511445274,1668,1.5804632480847776,1668,1.5672337389693862,1668,1.5286867006471436,1668,1.5163285829522584,1668,1.5041530379089119
1669,1.794721352637732,1669,1.7774230378976275,1669,1.7604697845180883,1669,1.7438449386612138,1669,1.727544121158582,1669,1.6654023308885417,1669,1.6505885906102826,1669,1.6217819913482667,1669,1.607756846738287,1669,1.5804731598546078,1669,1.5672435591650191,1669,1.5286962337401486,1669,1.5163380595280604,1669,1.5041624307716324
1670,1.7947326243008124,1670,1.777434205357837,1670,1.7604808535691772,1670,1.7438559015223312,1670,1.727554987583588,1670,1.6654127999233188,1670,1.6505989623269994,1670,1.6217922262954712,1670,1.6077669414501323,1670,1.5804830707290431,1670,1.5672533784911695,1670,1.5287057659559393,1670,1.51634753524339,1670,1.5041718227874936
1671,1.7947438949543477,1671,1.7774453718140688,1671,1.7604919216290422,1671,1.743866863396297,1671,1.727565853051017,1671,1.6654232680233199,1671,1.6506093331077376,1671,1.6218024603652954,1671,1.6077770352806895,1671,1.5804929807086083,1671,1.5672631969490496,1671,1.5287152972949993,1671,1.5163570100987438,1671,1.5041812139570034
1672,1.7947551645989457,1672,1.7774565372669195,1672,1.7605029886982786,1672,1.7438778242836925,1672,1.727576717561478,1672,1.6654337351891169,1672,1.6506197029530443,1672,1.6218126934051513,1672,1.607787128230586,1672,1.580502889793827,1672,1.5672730145398721,1672,1.5287248277578114,1672,1.516366484094619,1672,1.5041906042806688
1673,1.7947664332352142,1673,1.777467701716987,1673,1.76051405477748,1673,1.7438887841851003,1673,1.7275875811155812,1673,1.6654442014212825,1673,1.6506300718634728,1673,1.6218229257965087,1673,1.6077972203004485,1673,1.580512797985223,1673,1.5672828312648504,1673,1.5287343573448573,1673,1.5163759572315123,1673,1.5041999937589974
1674,1.7947777008637593,1674,1.777478865164867,1674,1.7605251198672405,1674,1.7438997431011019,1674,1.7275984437139367,1674,1.6654546667203893,1674,1.6506404398395713,1674,1.6218331578063965,1674,1.607807311490904,1674,1.5805227052833197,1674,1.5672926471251971,1674,1.52874388605662,1674,1.5163854295099208,1674,1.504209382392495
1675,1.7947889674851905,1675,1.7774900276111567,1675,1.7605361839681548,1675,1.743910701032279,1675,1.727609305357153,1675,1.665465131087009,1675,1.6506508068818897,1675,1.621843388633728,1675,1.6078174018025797,1675,1.580532611688641,1675,1.5673024621221243,1675,1.5287534138935837,1675,1.516394900930342,1675,1.5042187701816705
1676,1.7948002331001134,1676,1.7775011890564525,1676,1.7605472470808174,1676,1.7439216579792147,1676,1.7276201660458412,1676,1.665475594521713,1676,1.650661172990979,1676,1.6218536184692383,1676,1.6078274912361017,1676,1.5805425172017111,1676,1.5673122762568454,1676,1.5287629408562298,1676,1.5164043714932725,1676,1.5042281571270297
1677,1.794811497709136,1677,1.7775123495013518,1677,1.760558309205822,1677,1.7439326139424902,1677,1.7276310257806098,1677,1.6654860570250738,1677,1.6506715381673882,1677,1.6218638481140137,1677,1.6078375797920985,1677,1.5805524218230529,1677,1.567322089530573,1677,1.528772466945041,1677,1.516413841199209,1677,1.5042375432290807
1678,1.7948227613128664,1678,1.777523508946451,1678,1.760569370343764,1678,1.743943568922687,1678,1.7276418845620694,1678,1.6654965185976642,1678,1.6506819024116681,1678,1.621874076538086,1678,1.6078476674711957,1678,1.5805623255531907,1678,1.5673319019445198,1678,1.5287819921605008,1678,1.5164233100486493,1678,1.5042469284883306
1679,1.7948340239119105,1679,1.7775346673923464,1679,1.760580430495236,1679,1.7439545229203874,1679,1.7276527423908286,1679,1.6655069792400559,1679,1.6506922657243681,1679,1.6218843043136595,1679,1.6078577542740207,1679,1.5805722283926478,1679,1.5673417134998984,1679,1.5287915165030916,1679,1.5164327780420896,1679,1.5042563129052857
1680,1.7948452855068764,1680,1.7775458248396356,1680,1.7605914896608326,1680,1.743965475936174,1680,1.727663599267498,1680,1.665517438952821,1680,1.6507026281060388,1680,1.6218945315933229,1680,1.6078678402012014,1680,1.5805821303419478,1680,1.5673515241979217,1680,1.5288010399732956,1680,1.5164422451800277,1680,1.5042656964804544
1681,1.7948565460983723,1681,1.777556981288915,1681,1.7606025478411498,1681,1.7439764279706276,1681,1.727674455192687,1681,1.6655278977365306,1681,1.65071298955723,1681,1.6219047576904297,1681,1.6078779252533633,1681,1.580592031401615,1681,1.5673613340398025,1681,1.5288105625715969,1681,1.5164517114629597,1681,1.5042750792143433
1682,1.7948678056870042,1682,1.7775681367407807,1682,1.7606136050367793,1682,1.7439873790243312,1682,1.7276853101670044,1682,1.6655383555917587,1682,1.650723350078491,1682,1.6219149822998047,1682,1.6078880094311343,1682,1.5806019315721733,1682,1.5673711430267536,1682,1.5288200842984774,1682,1.5164611768913834,1682,1.5042844611074593
1683,1.794879064273381,1683,1.777579291195831,1683,1.7606246612483176,1683,1.7439983290978656,1683,1.7276961641910609,1683,1.6655488125190765,1683,1.650733709670373,1683,1.6219252082061768,1683,1.6078980927351407,1683,1.5806118308541457,1683,1.5673809511599872,1683,1.5288296051544192,1683,1.5164706414657947,1683,1.5042938421603098
1684,1.7948903218581087,1684,1.777590444654661,1684,1.760635716476358,1684,1.7440092781918137,1684,1.727707017265466,1684,1.6655592685190557,1684,1.6507440683334247,1684,1.6219354319763184,1684,1.6079081751660105,1684,1.5806217292480564,1684,1.567390758440717,1684,1.5288391251399065,1684,1.5164801051866919,1684,1.5043032223734025
1685,1.7949015784417948,1685,1.7776015971178691,1685,1.7606467707214946,1685,1.744020226306757,1685,1.7277178693908288,1685,1.6655697235922693,1685,1.650754426068197,1685,1.621945654296875,1685,1.6079182567243693,1685,1.5806316267544287,1685,1.567400564870155,1685,1.5288486442554212,1685,1.5164895680545714,1685,1.5043126017472435
1686,1.7949128340250482,1686,1.7776127485860511,1686,1.760657823984322,1686,1.7440311734432776,1686,1.7277287205677596,1686,1.6655801777392885,1686,1.65076478287524,1686,1.6219558785247803,1686,1.6079283374108455,1686,1.5806415233737865,1686,1.5674103704495141,1686,1.5288581625014461,1686,1.5164990300699301,1686,1.5043219802823407
1687,1.7949240886084743,1687,1.777623899059803,1687,1.760668876265435,1687,1.7440421196019575,1687,1.7277395707968681,1687,1.6655906309606865,1687,1.6507751387551026,1687,1.6219660990524292,1687,1.6079384172260651,1687,1.580651419106654,1687,1.5674201751800074,1687,1.5288676798784648,1687,1.5165084912332654,1687,1.504331357979201
1688,1.7949353421926815,1688,1.777635048539723,1688,1.7606799275654266,1688,1.7440530647833785,1688,1.7277504200787632,1688,1.665601083257034,1688,1.6507854937083364,1688,1.6219763200759887,1688,1.6079484961706558,1688,1.5806613139535541,1688,1.567429979062847,1688,1.528877196386959,1688,1.5165179515450733,1688,1.5043407348383324
1689,1.7949465947782774,1689,1.777646197026407,1689,1.7606909778848916,1689,1.7440640089881227,1689,1.7277612684140549,1689,1.6656115346289047,1689,1.65079584773549,1689,1.6219865404129028,1689,1.6079585742452436,1689,1.5806712079150114,1689,1.5674397820992463,1689,1.5288867120274114,1689,1.5165274110058522,1689,1.5043501108602406
1690,1.7949578463658684,1690,1.7776573445204522,1690,1.7607020272244251,1690,1.7440749522167716,1690,1.7277721158033534,1690,1.6656219850768699,1690,1.6508062008371143,1690,1.6219967595672609,1690,1.6079686514504559,1690,1.5806811009915487,1690,1.5674495842904177,1690,1.5288962268003052,1690,1.5165368696160981,1690,1.5043594860454341
1691,1.7949690969560637,1691,1.7776684910224554,1691,1.7607130755846203,1691,1.7440858944699074,1691,1.7277829622472674,1691,1.6656324346015012,1691,1.650816553013759,1691,1.6220069779205322,1691,1.6079787277869202,1691,1.5806909931836906,1691,1.5674593856375743,1691,1.5289057407061235,1691,1.516546327376309,1691,1.5043688603944192
1692,1.794980346549469,1692,1.7776796365330128,1692,1.7607241229660717,1692,1.7440968357481128,1692,1.7277938077464075,1692,1.6656428832033714,1692,1.6508269042659733,1692,1.622017196083069,1692,1.6079888032552632,1692,1.5807008844919601,1692,1.567469186141928,1692,1.5289152537453483,1692,1.5165557842869803,1692,1.5043782339077036
1693,1.7949915951466924,1693,1.7776907810527216,1693,1.760735169369374,1693,1.7441077760519685,1693,1.7278046523013826,1693,1.6656533308830528,1693,1.650837254594309,1693,1.6220274131393433,1693,1.6079988778561112,1693,1.5807107749168814,1693,1.5674789858046925,1693,1.528924765918463,1693,1.5165652403486103,1693,1.5043876065857944
1694,1.7950028427483409,1694,1.7777019245821786,1694,1.7607462147951216,1694,1.744118715382057,1694,1.7278154959128027,1694,1.6656637776411178,1694,1.6508476039993147,1694,1.6220376292037963,1694,1.6080089515900924,1694,1.5807206644589775,1694,1.56748878462708,1694,1.5289342772259502,1694,1.5165746955616959,1694,1.5043969784291984
1695,1.7950140893550222,1695,1.7777130671219805,1695,1.7607572592439087,1695,1.7441296537389608,1695,1.7278263385812773,1695,1.665674223478137,1695,1.6508579524815403,1695,1.6220478450393676,1695,1.6080190244578325,1695,1.5807305531187734,1695,1.5674985826103036,1695,1.5289437876682928,1695,1.5165841499267332,1695,1.5044063494384234
1696,1.7950253349673435,1696,1.7777242086727238,1696,1.7607683027163286,1696,1.744140591123261,1696,1.7278371803074166,1696,1.6656846683946838,1696,1.6508683000415367,1696,1.622058059501648,1696,1.6080290964599597,1696,1.5807404408967918,1696,1.567508379755576,1696,1.528953297245973,1696,1.5165936034442207,1696,1.504415719613976
1697,1.795036579585913,1697,1.7777353492350056,1697,1.7607793452129759,1697,1.7441515275355393,1697,1.7278480210918292,1697,1.66569511239133,1697,1.6508786466798535,1697,1.6220682725524902,1697,1.6080391675970998,1697,1.5807503277935568,1697,1.5675181760641095,1697,1.5289628059594742,1697,1.5166030561146535,1697,1.5044250889563637
