x2,w2,x3,w3,x4,w4,x5,w5,x6,w6,x7,w7,x8,w8,x10,w10,x11,w11,x12,w12,x13,w13,x14,w14,x16,w16
1830,2.44750891433583,1830,2.414911253252789,1830,2.3831858365782543,1830,2.352302573328076,1830,2.322223565415591,1830,2.292918101107289,1830,2.2643637641893593,1830,2.209380277374184,1830,2.182901539565179,1830,2.1570562713479995,1830,2.1318433302688597,1830,2.107218586745262,1830,2.05970432557849
1831,2.447523598964577,1831,2.4149257615716255,1831,2.383200169049226,1831,2.3523167389406785,1831,2.3222375668353643,1831,2.2929319287780334,1831,2.2643774297710895,1831,2.2093936302925568,1831,2.182914734358692,1831,2.1570692238879206,1831,2.1318561951065065,1831,2.1072312886095044,1831,2.059716778266762
1832,2.44753828176014,1832,2.414940268065166,1832,2.383214499690087,1832,2.3523309027381103,1832,2.3222515664614947,1832,2.2929457546445535,1832,2.2643910935645226,1832,2.2094069814631356,1832,2.182927927427518,1832,2.1570821741485595,1832,2.1318690592575074,1832,2.1072439886665344,1832,2.0597292292805838
1833,2.4475529627227517,1833,2.4149547727336373,1833,2.3832288285010317,1833,2.3523450647205584,1833,2.3222655642941765,1833,2.292959578707008,1833,2.2644047555698146,1833,2.209420330886076,1833,2.1829411187718346,1833,2.1570951222109795,1833,2.1318819203567507,1833,2.107256686944962,1833,2.059741678620049
1834,2.447567641852647,1834,2.4149692755772647,1834,2.383243155482257,1834,2.35235922488821,1834,2.322279560333602,1834,2.292973400965556,1834,2.264418415787122,1834,2.2094336785615356,1834,2.1829543083918206,1834,2.1571080680704116,1834,2.1318947804260255,1834,2.1072693834519387,1834,2.0597541262852497
1835,2.4475823191500594,1835,2.4149837765962747,1835,2.3832574806339593,1835,2.3523733832412552,1835,2.3222935545799626,1835,2.2929872214203573,1835,2.264432074216601,1835,2.209447024489672,1835,2.1829674962876533,1835,2.1571210116839405,1835,2.1319076385116578,1835,2.107282078180313,1835,2.0597665722762803
1836,2.4475969946152216,1836,2.4149982757908934,1836,2.383271803956333,1836,2.352387539779881,1836,2.3223075470334518,1836,2.2930010400715686,1836,2.2644457308584087,1836,2.2094603686706407,1836,2.1829806824595126,1836,2.1571339530348776,1836,2.1319204944610597,1836,2.107294771029949,1836,2.0597790165932333
1837,2.447611668248369,1837,2.4150127731613473,1837,2.3832861254495756,1837,2.352401694504275,1837,2.3223215376942616,1837,2.293014856919352,1837,2.2644593857127013,1837,2.2094737111046,1837,2.1829938669075744,1837,2.1571468922376633,1837,2.1319333486175536,1837,2.1073074622011183,1837,2.059791459236202
1838,2.447626340049733,1838,2.415027268707862,1838,2.3833004451138824,1838,2.3524158474146257,1838,2.322335526562585,1838,2.2930286719638637,1838,2.264473038779634,1838,2.209487051791707,1838,2.183007049632018,1838,2.1571598292016985,1838,2.131946201438904,1838,2.1073201515817646,1838,2.0598039002052806
1839,2.447641010019549,1839,2.415041762430665,1839,2.3833147629494493,1839,2.3524299985111217,1839,2.3223495136386134,1839,2.2930424852052647,1839,2.2644866900593645,1839,2.2095003907321176,1839,2.1830202306330215,1839,2.1571727638721465,1839,2.1319590525436403,1839,2.107332839097977,1839,2.0598163395005615
1840,2.44765567815805,1840,2.415056254329981,1840,2.383329078956472,1840,2.35244414779395,1840,2.3223634989225395,1840,2.2930562966437127,1840,2.264500339552049,1840,2.209513727925991,1840,2.183033409910763,1840,2.157185696310997,1840,2.1319719013214113,1840,2.1073455248308184,1840,2.059828777122138
1841,2.447670344465469,1841,2.415070744406037,1841,2.3833433931351466,1841,2.3524582952632986,1841,2.322377482414556,1841,2.293070106279367,1841,2.264513987257844,1841,2.209527063373481,1841,2.1830465874654204,1841,2.1571986265277863,1841,2.131984748649597,1841,2.1073582087755205,1841,2.059841213070104
1842,2.447685008942041,1842,2.4150852326590577,1842,2.383357705485669,1842,2.352472440919358,1842,2.3223914641148564,1842,2.2930839141123873,1842,2.2645276331769053,1842,2.2095403970747465,1842,2.1830597632971727,1842,2.1572115544891357,1842,2.1319975945281984,1842,2.1073708909225464,1842,2.0598536473445512
1843,2.4476996715879986,1843,2.4150997190892727,1843,2.383372016008236,1843,2.3524865847623126,1843,2.3224054440236315,1843,2.293097720142932,1843,2.2645412773093887,1843,2.2095537290299445,1843,2.1830729374061972,1843,2.157224480323791,1843,2.132010438575745,1843,2.107383571357727,1843,2.059866079945575
1844,2.4477143324035766,1844,2.4151142036969047,1844,2.383386324703042,1844,2.3525007267923526,1844,2.3224194221410746,1844,2.2931115243711595,1844,2.2645549196554526,1844,2.2095670592392316,1844,2.1830861097926726,1844,2.1572374038028714,1844,2.132023280067444,1844,2.107396249933243,1844,2.0598785108732676
1845,2.4477289913890066,1845,2.415128686482182,1845,2.383400631570284,1845,2.3525148670096665,1845,2.322433398467379,1845,2.2931253267972305,1845,2.2645685602152525,1845,2.2095803877027653,1845,2.183099280456777,1845,2.157250325183868,1845,2.132036120452881,1845,2.1074089267873766,1845,2.0598909401277217
1846,2.4477436485445234,1846,2.415143167445329,1846,2.3834149366101576,1846,2.3525290054144405,1846,2.3224473730027344,1846,2.293139127421302,1846,2.2645821989889434,1846,2.209593714420702,1846,2.1831124493986875,1846,2.1572632441902164,1846,2.132048958091736,1846,2.1074216018056866,1846,2.0599033677090315
1847,2.4477583038703616,1847,2.4151576465865734,1847,2.3834292398228585,1847,2.3525431420068634,1847,2.3224613457473358,1847,2.293152926243535,1847,2.2645958359766833,1847,2.209607039393199,1847,2.1831256166185833,1847,2.157276161093712,1847,2.132061795730591,1847,2.10743427508831,1847,2.0599157936172894
1848,2.4477729573667535,1848,2.4151721239061406,1848,2.3834435412085835,1848,2.352557276787125,1848,2.3224753167013747,1848,2.2931667232640867,1848,2.2646094711786287,1848,2.2096203626204134,1848,2.183138782116642,1848,2.1572890754985807,1848,2.132074630355835,1848,2.1074469463586807,1848,2.0599282178525895
1849,2.447787609033933,1849,2.415186599404258,1849,2.383457840767528,1849,2.3525714097554102,1849,2.322489285865044,1849,2.293180518483117,1849,2.2646231045949348,1849,2.209633684102502,1849,2.183151945893043,1849,2.157301987924576,1849,2.132087462539673,1849,2.1074596161174775,1849,2.0599406404150247
1850,2.447802258872134,1850,2.41520107308115,1850,2.383472138499887,1850,2.3525855409119094,1850,2.3225032532385357,1850,2.293194311900785,1850,2.264636736225759,1850,2.2096470038396214,1850,2.1831651079479633,1850,2.157314898028374,1850,2.1321002949523926,1850,2.107472284016609,1850,2.059953061304688
1851,2.4478169068815903,1851,2.4152155449370447,1851,2.3834864344058575,1851,2.35259967025681,1851,2.3225172188220427,1851,2.2932081035172494,1851,2.2646503660712574,1851,2.20966032183193,1851,2.1831782682815812,1851,2.1573278058385847,1851,2.132113124084473,1851,2.1074849499940873,1851,2.0599654805216736
1852,2.4478315530625347,1852,2.415230014972167,1852,2.3835007284856355,1852,2.3526137977903008,1852,2.322531182615757,1852,2.2932218933326687,1852,2.2646639941315856,1852,2.2096736380795834,1852,2.183191426894075,1852,2.157340711455345,1852,2.1321259510803223,1852,2.1074976142978668,1852,2.059977898066073
1853,2.4478461974152017,1853,2.415244483186743,1853,2.383515020739416,1853,2.3526279235125678,1853,2.3225451446198706,1853,2.2932356813472032,1853,2.2646776204069012,1853,2.209686952582739,1853,2.183204583785622,1853,2.1573536148786543,1853,2.132138778114319,1853,2.107510276837349,1853,2.059990313937981
1854,2.4478608399398247,1854,2.4152589495809993,1854,2.3835293111673956,1854,2.352642047423801,1854,2.322559104834578,1854,2.2932494675610107,1854,2.2646912448973597,1854,2.209700265341554,1854,2.1832177389564023,1854,2.157366515903473,1854,2.1321516019821165,1854,2.107522937488556,1854,2.06000272813749
1855,2.447875480636637,1855,2.4152734141551626,1855,2.3835435997697707,1855,2.352656169524187,1855,2.322573063260069,1855,2.293263251974251,1855,2.2647048676031183,1855,2.2097135763561844,1855,2.1832308924065926,1855,2.157379414806366,1855,2.1321644235610964,1855,2.107535596418381,1855,2.060015140664694
1856,2.4478901195058724,1856,2.415287876909458,1856,2.3835578865467366,1856,2.352670289813916,1856,2.3225870198965373,1856,2.293277034587082,1856,2.264718488524333,1856,2.2097268856267887,1856,2.1832440441363707,1856,2.157392311525345,1856,2.1321772452545167,1856,2.107548253674507,1856,2.0600275515196866
1857,2.4479047565477656,1857,2.4153023378441123,1857,2.383572171498489,1857,2.352684408293173,1857,2.322600974744176,1857,2.293290815399664,1857,2.26473210766116,1857,2.209740193153524,1857,2.1832571941459165,1857,2.1574052058267594,1857,2.1321900637054445,1857,2.107560908923149,1857,2.0600399607025595
1858,2.4479193917625484,1858,2.4153167969593516,1858,2.383586454625225,1858,2.3526985249621486,1858,2.3226149278031767,1858,2.2933045944121555,1858,2.2647457250137557,1858,2.2097534989365455,1858,2.1832703424354065,1858,2.157418097901344,1858,2.1322028799819948,1858,2.107573562421799,1858,2.0600523682134075
1859,2.4479340251504556,1859,2.4153312542554026,1859,2.3836007359271383,1859,2.35271263982103,1859,2.3226288790737324,1859,2.2933183716247147,1859,2.2647593405822777,1859,2.209766802976012,1859,2.1832834890050195,1859,2.1574309878730777,1859,2.132215696144104,1859,2.1075862143230437,1859,2.0600647740523224
1860,2.447948656711721,1860,2.415345709732491,1860,2.383615015404427,1860,2.352726752870004,1860,2.322642828556034,1860,2.293332147037502,1860,2.2647729543668804,1860,2.2097801052720794,1860,2.183296633854934,1860,2.157443875207901,1860,2.1322285095214846,1860,2.1075988640499115,1860,2.060077178219398
1861,2.447963286446577,1861,2.415360163390843,1861,2.3836292930572855,1861,2.3527408641092618,1861,2.3226567762502768,1861,2.2933459206506757,1861,2.2647865663677216,1861,2.209793405824905,1861,2.1833097769853267,1861,2.1574567607069017,1861,2.132241320266724,1861,2.1076115123558044,1861,2.0600895807147284
1862,2.4479779143552585,1862,2.415374615230684,1862,2.383643568885912,1862,2.3527549735389885,1862,2.3226707221566505,1862,2.293359692464394,1862,2.2648001765849566,1862,2.209806704634646,1862,2.183322918396377,1862,2.1574696438503267,1862,2.132254131355286,1862,2.1076241587591173,1862,2.060101981538406
1863,2.447992540437998,1863,2.4153890652522416,1863,2.3836578428905,1863,2.352769081159373,1863,2.322684666275349,1863,2.293373462478818,1863,2.2648137850187426,1863,2.20982000170146,1863,2.183336058088264,1863,2.157482524642944,1863,2.132266938934326,1863,2.1076368033218382,1863,2.0601143806905244
1864,2.4480071646950305,1864,2.4154035134557414,1864,2.383672115071246,1864,2.352783186970604,1864,2.322698608606564,1864,2.293387230694104,1864,2.264827391669236,1864,2.2098332970255026,1864,2.183349196061164,1864,2.1574954032993316,1864,2.132279744720459,1864,2.107649446172714,1864,2.0601267781711767
1865,2.4480217871265886,1865,2.41541795984141,1865,2.3836863854283465,1865,2.3527972909728687,1865,2.3227125491504883,1865,2.2934009971104135,1865,2.264840996536593,1865,2.2098465906069316,1865,2.183362332315256,1865,2.157508279752731,1865,2.132292550392151,1865,2.1076620873832703,1865,2.0601391739804567
1866,2.4480364077329066,1866,2.4154324044094726,1866,2.383700653961997,1866,2.352811393166356,1866,2.3227264879073153,1866,2.2934147617279037,1866,2.26485459962097,1866,2.2098598824459033,1866,2.183375466850717,1866,2.1575211536407473,1866,2.132305352745056,1866,2.107674726409912,1866,2.060151568118456
1867,2.4480510265142175,1867,2.415446847160156,1867,2.383714920672394,1867,2.352825493551253,1867,2.322740424877236,1867,2.2934285245467345,1867,2.264868200922524,1867,2.209873172542576,1867,2.1833885996677274,1867,2.1575340255165103,1867,2.1323181531143187,1867,2.1076873638916016,1867,2.0601639605852706
1868,2.448065643470756,1868,2.4154612880936868,1868,2.3837291855597327,1868,2.352839592127748,1868,2.3227543600604434,1868,2.2934422855670644,1868,2.2648818004414095,1868,2.209886460897106,1868,2.1834017307664637,1868,2.1575468951892853,1868,2.1323309531784056,1868,2.107699999666214,1868,2.060176351380991
1869,2.448080258602754,1869,2.4154757272102905,1869,2.3837434486242097,1869,2.3528536888960296,1869,2.32276829345713,1869,2.2934560447890533,1869,2.264895398177785,1869,2.2098997475096507,1869,2.1834148601471046,1869,2.1575597623062133,1869,2.132343750305176,1869,2.1077126333522798,1869,2.0601887405057124
1870,2.4480948719104467,1870,2.4154901645101936,1870,2.3837577098660208,1870,2.3528677838562855,1870,2.3227822250674888,1870,2.293469802212859,1870,2.264908994131806,1870,2.2099130323803657,1870,2.1834279878098277,1870,2.157572627325058,1870,2.1323565463638303,1870,2.107725265493393,1870,2.0602011279595267
1871,2.448109483394067,1871,2.4155045999936227,1871,2.3837719692853607,1871,2.352881877008703,1871,2.322796154891711,1871,2.293483557838641,1871,2.264922588303629,1871,2.2099263155094095,1871,2.183441113754812,1871,2.157585490245819,1871,2.132369340171814,1871,2.1077378958511352,1871,2.0602135137425286
1872,2.448124093053849,1872,2.415519033660803,1872,2.383786226882427,1872,2.352895968353472,1872,2.3228100829299896,1872,2.2934973116665582,1872,2.26493618069341,1872,2.2099395968969384,1872,2.183454237982235,1872,2.1575983507537844,1872,2.132382131996155,1872,2.107750524425507,1872,2.0602258978548096
1873,2.4481387008900257,1873,2.415533465511961,1873,2.383800482657415,1873,2.352910057890779,1873,2.3228240091825176,1873,2.293511063696771,1873,2.264949771301306,1873,2.20995287654311,1873,2.1834673604922754,1873,2.1576112088584902,1873,2.132394921875,1873,2.1077631509685517,1873,2.0602382802964647
1874,2.4481533069028316,1874,2.4155478955473235,1874,2.3838147366105207,1874,2.352924145620812,1874,2.3228379336494873,1874,2.293524813929437,1874,2.264963360127473,1874,2.2099661544480806,1874,2.1834804812851107,1874,2.1576240647029876,1874,2.1324077110672,1874,2.10777577583313,1874,2.0602506610675855
1875,2.448167911092499,1875,2.4155623237671158,1875,2.3838289887419397,1875,2.3529382315437606,1875,2.3228518563310905,1875,2.293538562364714,1875,2.2649769471720678,1875,2.209979430612007,1875,2.1834936003609196,1875,2.157636918478012,1875,2.132420497741699,1875,2.1077883990383146,1875,2.060263040168267
1876,2.4481825134592627,1876,2.4155767501715655,1876,2.3838432390518682,1876,2.3529523156598113,1876,2.3228657772275203,1876,2.293552309002763,1876,2.2649905324352466,1876,2.209992705035048,1876,2.1835067177198804,1876,2.1576497699451447,1876,2.1324332820129395,1876,2.1078010203933712,1876,2.060275417598601
1877,2.4481971140033565,1877,2.415591174760897,1877,2.3838574875405016,1877,2.352966397969152,1877,2.322879696338969,1877,2.2935660538437417,1877,2.2650041159171654,1877,2.2100059777173584,1877,2.18351983336217,1877,2.1576626192379,1877,2.132446065483093,1877,2.107813640136719,1877,2.0602877933586816
1878,2.4482117127250134,1878,2.415605597535338,1878,2.383871734208037,1878,2.352980478471973,1878,2.3228936136656286,1878,2.29357979688781,1878,2.2650176976179814,1878,2.210019248659096,1878,2.183532947287968,1878,2.1576754662036897,1878,2.13245884677887,1878,2.1078262579536435,1878,2.060300167448601
1879,2.4482263096244665,1879,2.4156200184951135,1879,2.3838859790546696,1879,2.352994557168459,1879,2.322907529207692,1879,2.2935935381351276,1879,2.26503127753785,1879,2.2100325178604185,1879,2.183546059497452,1879,2.157688310585022,1879,2.132471626815796,1879,2.107838873720169,1879,2.0603125398684545
1880,2.4482409047019504,1880,2.4156344376404513,1880,2.383900222080595,1880,2.353008634058801,1880,2.322921442965352,1880,2.293607277585852,1880,2.2650448556769285,1880,2.210045785321482,1880,2.1835591699908,1880,2.157701152858734,1880,2.1324844045257567,1880,2.107851487827301,1880,2.0603249106183337
1881,2.4482554979576983,1881,2.4156488549715758,1881,2.38391446328601,1881,2.3530227091431857,1881,2.3229353549388,1881,2.293621015240142,1881,2.265058432035372,1881,2.210059051042444,1881,2.18357227876819,1881,2.1577139930725098,1881,2.132497180633545,1881,2.1078641004467014,1881,2.060337279698332
1882,2.4482700893919445,1882,2.415663270488714,1882,2.38392870267111,1882,2.3530367824218006,1882,2.3229492651282295,1882,2.2936347510981583,1882,2.2650720066133387,1882,2.210072315023461,1882,2.1835853858298013,1882,2.157726830730438,1882,2.132509954071045,1882,2.107876710948944,1882,2.0603496471085427
1883,2.4482846790049217,1883,2.415677684192092,1883,2.3839429402360897,1883,2.353050853894835,1883,2.3229631735338323,1883,2.2936484851600585,1883,2.2650855794109845,1883,2.2100855772646897,1883,2.183598491175811,1883,2.1577396662044523,1883,2.132522727584839,1883,2.107889319677353,1883,2.0603620128490596
1884,2.448299266796864,1884,2.415692096081936,1884,2.3839571759811475,1884,2.353064923562476,1884,2.3229770801558005,1884,2.2936622174260015,1884,2.265099150428464,1884,2.210098837766289,1884,2.1836115948063974,1884,2.1577524994468686,1884,2.1325354978942874,1884,2.1079019267749786,1884,2.0603743769199756
1885,2.4483138527680053,1885,2.4157065061584726,1885,2.383971409906477,1885,2.3530789914249124,1885,2.322990984994328,1885,2.2936759478961473,1885,2.2651127196659355,1885,2.2101120965284142,1885,2.1836246967217385,1885,2.157765330400467,1885,2.1325482657623294,1885,2.107914532079697,1885,2.060386739321384
1886,2.4483284369185787,1886,2.4157209144219274,1886,2.3839856420122763,1886,2.3530930574823317,1886,2.323004888049607,1886,2.2936896765706543,1886,2.265126287123555,1886,2.210125353551222,1886,2.1836377969220124,1886,2.1577781592464444,1886,2.13256103515625,1886,2.1079271356487275,1886,2.060399100053378
1887,2.4483430192488185,1887,2.415735320872527,1887,2.38399987229874,1887,2.3531071217349226,1887,2.323018789321828,1887,2.293703403449682,1887,2.2651398528014792,1887,2.210138608834871,1887,2.183650895407398,1887,2.1577909857177735,1887,2.132573799362183,1887,2.1079397374057773,1887,2.0604114591160516
1888,2.4483575997589573,1888,2.4157497255104974,1888,2.384014100766065,1888,2.3531211841828723,1888,2.323032688811186,1888,2.293717128533388,1888,2.265153416699863,1888,2.2101518623795173,1888,2.183663992178073,1888,2.157803809633255,1888,2.132586562728882,1888,2.107952337141037,1888,2.060423816509496
1889,2.4483721784492296,1889,2.4157641283360642,1889,2.384028327414445,1889,2.3531352448263694,1889,2.323046586517871,1889,2.293730851821933,1889,2.2651669788188644,1889,2.2101651141853176,1889,2.1836770872342157,1889,2.157816631355286,1889,2.13259932510376,1889,2.1079649351119993,1889,2.060436172233807
1890,2.448386755319869,1890,2.415778529349455,1890,2.3840425522440785,1890,2.3531493036656013,1890,2.3230604824420773,1890,2.2937445733154753,1890,2.2651805391586395,1890,2.2101783642524295,1890,2.183690180576004,1890,2.157829451084137,1890,2.1326120848846437,1890,2.1079775315475464,1890,2.060448526289076
1891,2.4484013303711087,1891,2.415792928550895,1891,2.3840567752551602,1891,2.3531633607007576,1891,2.3230743765839974,1891,2.2937582930141733,1891,2.265194097719344,1891,2.2101916125810095,1891,2.1837032722036156,1891,2.1578422682094573,1891,2.1326248426055905,1891,2.107990126047134,1891,2.0604608786753973
1892,2.4484159036031827,1892,2.4158073259406105,1892,2.3840709964478863,1892,2.353177415932024,1892,2.323088268943822,1892,2.2937720109181874,1892,2.265207654501135,1892,2.2102048591712147,1892,2.18371636211723,1892,2.157855083112717,1892,2.132637599945068,1892,2.108002718696594,1892,2.0604732293928634
1893,2.4484304750163237,1893,2.415821721518827,1893,2.384085215822452,1893,2.3531914693595906,1893,2.3231021595217456,1893,2.2937857270276747,1893,2.2652212095041677,1893,2.2102181040232027,1893,2.1837294503170246,1893,2.1578678959274296,1893,2.132650354156494,1893,2.1080153098106384,1893,2.060485578441569
1894,2.448445044610767,1894,2.4158361152857726,1894,2.3840994333790544,1894,2.353205520983645,1894,2.323116048317959,1894,2.293799441342796,1894,2.2652347627286007,1894,2.2102313471371295,1894,2.1837425368031766,1894,2.1578807062911984,1894,2.132663107223511,1894,2.108027898864746,1894,2.0604979258216054
1895,2.4484596123867455,1895,2.4158505072416716,1895,2.384113649117889,1895,2.353219570804375,1895,2.323129935332656,1895,2.29381315386371,1895,2.2652483141745883,1895,2.2102445885131523,1895,2.183755621575866,1895,2.157893514213562,1895,2.1326758586120604,1895,2.108040486164093,1895,2.060510271533067
1896,2.448474178344492,1896,2.415864897386751,1896,2.3841278630391507,1896,2.3532336188219674,1896,2.323143820566028,1896,2.2938268645905744,1896,2.265261863842288,1896,2.2102578281514296,1896,2.1837687046352694,1896,2.1579063205718994,1896,2.132688607406616,1896,2.1080530721282957,1896,2.060522615576047
1897,2.4484887424842414,1897,2.4158792857212377,1897,2.3841420751430373,1897,2.353247665036612,1897,2.3231577040182683,1897,2.2938405735235494,1897,2.265275411731855,1897,2.2102710660521163,1897,2.183781785981566,1897,2.1579191236686706,1897,2.1327013539886472,1897,2.108065655555725,1897,2.0605349579506385
1898,2.448503304806227,1898,2.4158936722453572,1898,2.384156285429744,1898,2.3532617094484967,1898,2.323171585689568,1898,2.2938542806627935,1898,2.2652889578434476,1898,2.210284302215371,1898,2.1837948656149333,1898,2.157931924781799,1898,2.1327140992736813,1898,2.1080782374572755,1898,2.060547298656935
1899,2.448517865310681,1899,2.4159080569593345,1899,2.384170493899465,1899,2.3532757520578094,1899,2.3231854655801207,1899,2.293867986008466,1899,2.265302502177221,1899,2.2102975366413493,1899,2.18380794353555,1899,2.157944723892212,1899,2.1327268450927734,1899,2.1080908179092406,1899,2.060559637695029
1900,2.4485324239978388,1900,2.415922439863398,1900,2.384184700552399,1900,2.353289792864737,1900,2.3231993436901197,1900,2.2938816895607257,1900,2.265316044733331,1900,2.2103107693302095,1900,2.183821019743593,1900,2.1579575204467774,1900,2.1327395880889894,1900,2.108103396244049,1900,2.060571975065015
1901,2.4485469808679343,1901,2.4159368209577723,1901,2.3841989053887405,1901,2.3533038318694692,1901,2.3232132200197557,1901,2.2938953913197313,1901,2.2653295855119353,1901,2.210324000282108,1901,2.1838340942392422,1901,2.157970314617157,1901,2.1327523277282716,1901,2.1081159727096557,1901,2.060584310766984
1902,2.4485615359212,1902,2.4159512002426835,1902,2.384213108408685,1902,2.3533178690721934,1902,2.323227094569222,1902,2.293909091285643,1902,2.2653431245131896,1902,2.2103372294972017,1902,2.1838471670226753,1902,2.1579831067085267,1902,2.1327650659179684,1902,2.1081285475730898,1902,2.0605966448010324
1903,2.4485760891578696,1903,2.415965577718359,1903,2.3842273096124296,1903,2.3533319044730967,1903,2.3232409673387107,1903,2.2939227894586174,1903,2.265356661737251,1903,2.210350456975648,1903,2.1838602380940695,1903,2.1579958965301516,1903,2.132777803878784,1903,2.108141120738983,1903,2.060608977167251
1904,2.4485906405781765,1904,2.4159799533850244,1904,2.38424150900017,1904,2.3533459380723687,1904,2.323254838328415,1904,2.293936485838816,1904,2.2653701971842746,1904,2.210363682717604,1904,2.1838733074536036,1904,2.158008684120178,1904,2.132790538253784,1904,2.108153692188263,1904,2.0606213078657345
1905,2.448605190182356,1905,2.415994327242906,1905,2.3842557065721013,1905,2.353359969870196,1905,2.3232687075385265,1905,2.293950180426396,1905,2.265383730854418,1905,2.2103769067232255,1905,2.183886375101456,1905,2.1580214692687987,1905,2.132803271255493,1905,2.1081662616729737,1905,2.060633636896575
1906,2.4486197379706405,1906,2.4160086992922296,1906,2.384269902328419,1906,2.3533739998667684,1906,2.3232825749692374,1906,2.293963873221518,1906,2.265397262747837,1906,2.2103901289926706,1906,2.1838994410378043,1906,2.1580342520332336,1906,2.1328160018920896,1906,2.1081788293647765,1906,2.0606459642598667
1907,2.448634283943263,1907,2.416023069533222,1907,2.3842840962693206,1907,2.3533880280622723,1907,2.3232964406207417,1907,2.29397756422434,1907,2.265410792864688,1907,2.2104033495260964,1907,2.1839125052628274,1907,2.158047032432556,1907,2.13282873085022,1907,2.1081913951301576,1907,2.0606582899557027
1908,2.448648828100458,1908,2.4160374379661085,1908,2.384298288395002,1908,2.3534020544568963,1908,2.32331030449323,1908,2.2939912534350215,1908,2.265424321205127,1908,2.210416568323659,1908,2.183925567776702,1908,2.15805981092453,1908,2.132841460647583,1908,2.1082039594459534,1908,2.0606706139841755
1909,2.4486633704424583,1909,2.4160518045911163,1909,2.3843124787056573,1909,2.3534160790508287,1909,2.323324166586896,1909,2.294004940853721,1909,2.265437847769311,1909,2.210429785385516,1909,2.1839386285796083,1909,2.1580725867080686,1909,2.1328541873931885,1909,2.108216521720886,1909,2.060682936345379
1910,2.4486779109695,1910,2.416066169408471,1910,2.3843266672014845,1910,2.353430101844258,1910,2.323338026901932,1910,2.2940186264805984,1910,2.265451372557396,1910,2.210443000711825,1910,2.1839516876717227,1910,2.1580853602409364,1910,2.1328669120025636,1910,2.108229081993103,1910,2.0606952570394066
1911,2.4486924496818143,1911,2.4160805324183987,1911,2.3843408538826787,1911,2.3534441228373706,1911,2.32335188543853,1911,2.2940323103158105,1911,2.2654648955695396,1911,2.2104562143027415,1911,2.1839647450532236,1911,2.1580981316566468,1911,2.1328796334838866,1911,2.108241641082764,1911,2.0607075760663514
1912,2.448706986579635,1912,2.4160948936211257,1912,2.3843550387494354,1912,2.353458142030356,1912,2.3233657421968825,1912,2.2940459923595182,1912,2.265478416805897,1912,2.2104694261584243,1912,2.1839778007242905,1912,2.1581109006690977,1912,2.1328923557281496,1912,2.1082541979789733,1912,2.060719893426306
1913,2.4487215216631966,1913,2.416109253016879,1913,2.3843692218019505,1913,2.353472159423402,1913,2.323379597177182,1913,2.2940596726118803,1913,2.2654919362666246,1913,2.210482636279029,1913,2.1839908546851,1913,2.1581236675071716,1913,2.1329050742340088,1913,2.1082667532157897,1913,2.060732209119365
1914,2.448736054932732,1914,2.416123610605884,1914,2.384383403040421,1914,2.3534861750166964,1914,2.3233934503796223,1914,2.294073351073056,1914,2.2655054539518793,1914,2.2104958446647127,1914,2.184003906935832,1914,2.158136431827545,1914,2.132917791442871,1914,2.1082793066787717,1914,2.0607445231456207
1915,2.4487505863884755,1915,2.4161379663883666,1915,2.3843975824650414,1915,2.3535001888104277,1915,2.323407301804393,1915,2.2940870277432035,1915,2.265518969861817,1915,2.2105090513156336,1915,2.184016957476662,1915,2.1581491937255857,1915,2.132930505371094,1915,2.108291858215332,1915,2.0607568355051664
1916,2.4487651160306605,1916,2.4161523203645534,1916,2.3844117600760093,1916,2.3535142008047836,1916,2.323421151451689,1916,2.2941007026224813,1916,2.2655324839965942,1916,2.2105222562319473,1916,2.1840300063077707,1916,2.158161953525543,1916,2.1329432189941406,1916,2.1083044078826902,1916,2.060769146198096
1917,2.448779643859521,1917,2.416166672534671,1917,2.384425935873519,1917,2.3535282109999516,1917,2.3234349993217025,1917,2.2941143757110507,1917,2.2655459963563676,1917,2.210535459413811,1917,2.1840430534293356,1917,2.1581747112846372,1917,2.1329559329986574,1917,2.108316956138611,1917,2.0607814552245016
1918,2.4487941698752898,1918,2.416181022898945,1918,2.3844401098577674,1918,2.3535422193961204,1918,2.3234488454146245,1918,2.2941280470090684,1918,2.2655595069412935,1918,2.210548660861383,1918,2.184056098841533,1918,2.158187466144562,1918,2.132968642883301,1918,2.108329502220154,1918,2.0607937625844777
1919,2.448808694078201,1919,2.4161953714576017,1919,2.38445428202895,1919,2.353556225993478,1919,2.3234626897306487,1919,2.2941417165166937,1919,2.265573015751528,1919,2.210561860574819,1919,2.184069142544544,1919,2.1582002187919618,1919,2.132981350708008,1919,2.1083420465660097,1919,2.0608060682781164
1920,2.448823216468488,1920,2.4162097182108666,1920,2.384468452387263,1920,2.353570230792213,1920,2.323476532269967,1920,2.2941553842340876,1920,2.265586522787228,1920,2.210575058554276,1920,2.184082184538545,1920,2.1582129696273804,1920,2.1329940579223634,1920,2.1083545895004274,1920,2.060818372305512
1921,2.448837737046385,1921,2.416224063158968,1921,2.384482620932902,1921,2.3535842337925117,1921,2.3234903730327727,1921,2.2941690501614067,1921,2.2656000280485484,1921,2.210588254799912,1921,2.1840952248237144,1921,2.158225717716217,1921,2.1330067630004885,1921,2.108367130222321,1921,2.0608306746667573
